CUENTA : 6903	 RFC INCORRECTO 
CUENTA : 6523	 EL CAMPO FECHA DE APERTURA DE CUENTA ESTA VACIO
CUENTA : 6536	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 6588	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6608	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6613	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6615	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 6623	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 6635	 EL ESTADO NO ES VALIDO
CUENTA : 6647	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6650	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 6683	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 6690	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 6699	 EL RFC NO ES VALIDO
CUENTA : 6701	 EL ESTADO NO ES VALIDO
CUENTA : 6715	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6734	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6735	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 6774	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 6776	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6779	 EL RFC NO ES VALIDO
CUENTA : 6800	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 6815	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 6819	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6829	 EL ESTADO NO ES VALIDO
CUENTA : 6832	 EL ESTADO NO ES VALIDO
CUENTA : 6841	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6848	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6861	 EL ESTADO NO ES VALIDO
CUENTA : 6862	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 6869	 EL ESTADO NO ES VALIDO
CUENTA : 6892	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 6897	 EL ESTADO NO ES VALIDO
CUENTA : 6913	 EL ESTADO NO ES VALIDO
CUENTA : 6924	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6935	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6938	 EL ESTADO NO ES VALIDO
CUENTA : 6962	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 6970	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6971	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6978	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6980	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 6984	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7002	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7010	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 7030	 EL CAMPO FECHA DE APERTURA DE CUENTA ESTA VACIO
CUENTA : 7041	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7047	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 7084	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 7088	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 7108	 NOMBRE NO ES VALIDO
CUENTA : 7154	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7168	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7178	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 7181	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7212	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 7217	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 7218	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 7233	 NOMBRE NO ES VALIDO
CUENTA : 7237	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 7245	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7261	 EL ESTADO NO ES VALIDO
CUENTA : 7272	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 7301	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7308	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7309	 NOMBRE NO ES VALIDO
CUENTA : 7313	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 7320	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7331	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7333	 EL ESTADO NO ES VALIDO
CUENTA : 7335	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 7348	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 7350	 EL ESTADO NO ES VALIDO
CUENTA : 7375	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7383	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 7418	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 7437	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7443	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 7455	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 7479	 EL ESTADO NO ES VALIDO
CUENTA : 7481	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7503	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7516	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7532	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 7534	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 7546	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7558	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7561	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 7580	 EL ESTADO NO ES VALIDO
CUENTA : 7585	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 7591	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7601	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7609	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7611	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7635	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7652	 NOMBRE NO ES VALIDO
CUENTA : 7656	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7665	 EL RFC NO ES VALIDO
CUENTA : 7668	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7677	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7691	 NOMBRE NO ES VALIDO
CUENTA : 7697	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7702	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 7704	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7716	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7718	 EL RFC NO ES VALIDO
CUENTA : 7728	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 7736	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7749	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 7788	 EL CAMPO FECHA DE APERTURA DE CUENTA ESTA VACIO
CUENTA : 7795	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7809	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7862	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7882	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 7886	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7887	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 7888	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 7910	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 7933	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7937	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 7956	 EL RFC NO ES VALIDO
CUENTA : 7980	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7981	 EL ESTADO NO ES VALIDO
CUENTA : 7983	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7986	 EL ESTADO NO ES VALIDO
CUENTA : 7990	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 7994	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 8002	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 8011	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8013	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 8022	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 8037	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8072	 EL ESTADO NO ES VALIDO
CUENTA : 8079	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 8082	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 8085	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8094	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8097	 EL ESTADO NO ES VALIDO
CUENTA : 8098	 EL ESTADO NO ES VALIDO
CUENTA : 8112	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 8132	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8135	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8150	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8155	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 8168	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8172	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8186	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 8189	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8214	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8218	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 8225	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 8250	 EL ESTADO NO ES VALIDO
CUENTA : 8256	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 8270	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8277	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 8282	 EL RFC NO ES VALIDO
CUENTA : 8303	 EL RFC NO ES VALIDO
CUENTA : 8344	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8357	 EL CAMPO FECHA ULTIMO PAGO ESTA VACIO
CUENTA : 8379	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8381	 EL ESTADO NO ES VALIDO
CUENTA : 8392	 EL RFC NO ES VALIDO
CUENTA : 8409	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8442	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8448	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 8455	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8457	 EL ESTADO NO ES VALIDO
CUENTA : 8463	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 8464	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8488	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 8496	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8499	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8514	 EL ESTADO NO ES VALIDO
CUENTA : 8537	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8547	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 8554	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8575	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8580	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 8581	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 8584	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8604	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8606	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8615	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 8622	 NOMBRE NO ES VALIDO
CUENTA : 8623	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 8640	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8661	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 8683	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8690	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 8694	 NOMBRE NO ES VALIDO
CUENTA : 8700	 EL RFC NO ES VALIDO
CUENTA : 8704	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 8713	 EL ESTADO NO ES VALIDO
CUENTA : 8731	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8732	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8736	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8759	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8760	 NOMBRE NO ES VALIDO
CUENTA : 8765	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 8767	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 8775	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 8780	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8786	 EL ESTADO NO ES VALIDO
CUENTA : 8817	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 8818	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8822	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8835	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8843	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8848	 NOMBRE NO ES VALIDO
CUENTA : 8851	 NOMBRE NO ES VALIDO
CUENTA : 8858	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8863	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8866	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8876	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8904	 EL ESTADO NO ES VALIDO
CUENTA : 8905	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8915	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8923	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8924	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 8930	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 8941	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 8944	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 8948	 EL CAMPO FECHA DE APERTURA DE CUENTA ESTA VACIO
CUENTA : 8950	 NOMBRE NO ES VALIDO
CUENTA : 8958	 EL ESTADO NO ES VALIDO
CUENTA : 8976	 EL RFC NO ES VALIDO
CUENTA : 8991	 EL ESTADO NO ES VALIDO
CUENTA : 9005	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9006	 EL CAMPO FECHA ULTIMO PAGO ESTA VACIO
CUENTA : 9013	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 9015	 EL ESTADO NO ES VALIDO
CUENTA : 9020	 EL CAMPO FECHA ULTIMO PAGO ESTA VACIO
CUENTA : 9043	 EL ESTADO NO ES VALIDO
CUENTA : 9062	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 9068	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 9069	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 9092	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9111	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9116	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9119	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9124	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 9128	 EL RFC NO ES VALIDO
CUENTA : 9135	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 9202	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9206	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 9222	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9235	 EL ESTADO NO ES VALIDO
CUENTA : 9257	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9269	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9277	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9307	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9313	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9336	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9349	 EL ESTADO NO ES VALIDO
CUENTA : 9407	 EL RFC NO ES VALIDO
CUENTA : 9465	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 9485	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 9493	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 9498	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9514	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9620	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 9729	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 9756	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9771	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9782	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 9874	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9898	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 9903	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 9911	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 9935	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 9989	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 9997	 EL ESTADO NO ES VALIDO
CUENTA : 9999	 EL RFC NO ES VALIDO
